id,breed_1,breed_2,breed_3,breed_4
sample_36,0.000384950495028306,0.000000262503888719649,0.0000726465217529908,0.99954214047933
sample_37,0.00125609673275076,0.998344548094116,0.000399269993452799,0.0000000851796802702737
sample_38,0.958208587380399,0.0412069864852836,0.0005830358704177,0.00000139026389970203
sample_39,0.999670383570305,0.000144883266168271,0.000180458252376957,0.00000427491114989498
sample_40,0.0232815605974847,0.000949880824499955,0.975727734472656,0.0000408241053594447
sample_41,0.00039445512863633,0.000239939512194215,0.999365310197127,0.000000295162042617826
sample_42,0.0289275631237545,0.957058638723494,0.0140120430036493,0.00000175514910205443
sample_43,0.00101129825955768,0.0000936585576910632,0.998892701457472,0.00000234172527908087
sample_44,0.00501341706752727,0.994825003349435,0.000161490683728719,0.0000000888993089320161
sample_45,0.999682391438318,0.000168300716304498,0.000146535746041507,0.0000027720993357595
sample_46,0.00639046881884511,0.993444200411452,0.000165232721501622,0.0000000980482016234545
sample_47,0.984548511579244,0.00572536270776553,0.0096949793748563,0.0000311463381344819
sample_48,0.987481444399024,0.000590422730793655,0.0115549533773261,0.000373179492855739
sample_49,0.000845500902783139,0.000532482302451239,0.998621432525392,0.000000584269373471201
sample_50,0.000437538107524935,0.00000028811181663789,0.0000802070064990041,0.99948196677416
sample_51,0.000620523562280503,0.00372670408411031,0.995652545841493,0.000000226512116442524
sample_52,0.986417188315478,0.00860362082104963,0.00496507504522405,0.0000141158182479441
sample_53,0.0138765398997094,0.00129585657784617,0.984812731236475,0.0000148722859700152
sample_54,0.999424569347353,0.000468750316193676,0.000105781274180275,0.000000899062273359619
sample_55,0.999259322976816,0.000634771321986886,0.000105138806011183,0.000000766895186451585
sample_56,0.999257335775319,0.000107523560104106,0.000586231127356641,0.0000489095372199166
sample_57,0.999521496253525,0.000368506179838252,0.000108933297365086,0.00000106426927148926
sample_58,0.962379284057082,0.037011062026969,0.000608179150416703,0.000001474765531953
sample_59,0.983503920399816,0.0155475231902272,0.000945900873892217,0.00000265553606472724
sample_60,0.00845457754491051,0.99139213488274,0.000153181070402731,0.000000106501946824135
sample_61,0.999657838469418,0.000168007117715029,0.000170765272561292,0.00000338914030597844
sample_62,0.99168502296826,0.00804097437857033,0.000273059868972657,0.000000942784196703531
sample_63,0.999576847645768,0.000119378035798608,0.000292386143582041,0.0000113881748512742
sample_64,0.000499850935058298,0.000000455031634169729,0.000122281004065885,0.999377413029242
sample_65,0.993128451599636,0.00062227530624778,0.00611832759145788,0.000130945502658889
sample_66,0.837232556964972,0.161292952474228,0.00147203488259276,0.0000024556782076774
sample_67,0.00436371085082628,0.9954670005723,0.000169202494960271,0.000000086081913732508
sample_68,0.000291025068138154,0.000000285870185138963,0.0000870499973487746,0.999621639064328
sample_69,0.789253128572026,0.209087831822387,0.00165646572002153,0.00000257388556510408
sample_70,0.0024036311291109,0.996725287742171,0.000870944657194856,0.000000136471522767575
sample_71,0.00483994046830617,0.00028946854314645,0.994860355534702,0.0000102354538455871
sample_72,0.999604502203475,0.000227057057719484,0.000165922273543553,0.00000251846526213292
sample_73,0.000527504093204888,0.0003800537758959,0.999092080064313,0.00000036206658626865
sample_74,0.999681363254292,0.000172286880691533,0.000143704277649559,0.00000264558736688757
sample_75,0.00225865143458441,0.997546023730122,0.000195253268746253,0.0000000715665468292398
sample_76,0.00152536040167448,0.0000997344246216877,0.998370063123508,0.00000484205019617615
sample_77,0.00386207408214133,0.000239815750720577,0.995889664838641,0.00000844532849716773
sample_78,0.00124374982421835,0.998383916728972,0.00037225259937155,0.0000000808474382485178
sample_79,0.997963549028013,0.000167794845840008,0.00171485883395645,0.000153797292190708
sample_80,0.985602678471271,0.00113238592291139,0.0131005048785277,0.000164430727289874
sample_81,0.00103822429532089,0.998338977265722,0.00062271709781707,0.0000000813411401910539
sample_82,0.993295456941165,0.00375627984866632,0.00293571862053926,0.0000125445896294681
sample_83,0.0385981691350948,0.0338378379687211,0.927551981510718,0.0000120113854660217
sample_84,0.987062444213884,0.0120063061481297,0.000928462210669221,0.00000278742731714692
sample_85,0.00182581575919342,0.997966002638876,0.000208111090740093,0.0000000705111900273437
sample_86,0.0146638336352856,0.979689960422101,0.00564540058251311,0.000000805360100070173
sample_87,0.859593009330569,0.139249855075188,0.00115507516096533,0.00000206043327808014
sample_88,0.0020459538939593,0.99735866895795,0.0005952692898837,0.000000107858207315935
sample_89,0.000866767367725245,0.000126653596779566,0.999005257651697,0.00000132138379774356
sample_90,0.00154999469181625,0.0000883562128649843,0.998356375100679,0.00000527399463971387
sample_91,0.00249455475047573,0.000189711826485851,0.997310627109179,0.00000510631385959599
sample_92,0.000168529121101491,0.000000145130947583933,0.0000645778953034853,0.999766747852648
sample_93,0.999646387097917,0.000121666042431968,0.000224408757633542,0.00000753810201713418
sample_94,0.990237742592348,0.000753333321524928,0.00884058891029403,0.000168335175833338
sample_95,0.0014236935550594,0.000107382285819805,0.998464959583313,0.00000396457580788488
sample_96,0.00289785112932029,0.959251346741253,0.0378503130640542,0.000000489065372290161
sample_97,0.998665371128484,0.00122093904340235,0.000113054257984482,0.000000635570129143977
sample_98,0.999591276421924,0.000111874479761434,0.000284451860852926,0.000012397237461654
sample_99,0.999364975388573,0.000527565806231738,0.000106608401077186,0.000000850404117711564
sample_100,0.997116250205266,0.000169411018986404,0.00240244867210432,0.000311890103643146
sample_101,0.00165610832070714,0.998067163533305,0.000276655883217384,0.0000000722627701832491
sample_102,0.00456953597345582,0.995272043544359,0.000158335050727719,0.0000000854314571700751
sample_103,0.99947745372834,0.000151122886420789,0.000359980136190849,0.0000114432490485637
sample_104,0.0870147578352672,0.00166984458730672,0.911136536554084,0.000178861023341644
sample_105,0.995211827563207,0.000584882774263704,0.00412213915167328,0.0000811505108564149
sample_106,0.00103393313165796,0.998469328613449,0.000496660568112858,0.000000077686780388812
sample_107,0.00338344868395727,0.986593992942755,0.0100221688507633,0.000000389522524906833
sample_108,0.000796742954453082,0.0014192000990174,0.997783664087928,0.000000392858601253252
sample_109,0.0012499843673139,0.991341120731951,0.00740870226065882,0.000000192640076145822
sample_110,0.000467805007733215,0.00013668825849164,0.999395007909669,0.000000498824106254591
sample_111,0.00289019379456495,0.955121168012729,0.0419881391714228,0.000000499021283357715
sample_112,0.99942921464563,0.000340407850890583,0.000227541134428053,0.00000283636905122041
sample_113,0.00445725943721663,0.0129431295863804,0.982597988313729,0.0000016226626739298
sample_114,0.00152473387626066,0.000113012418798264,0.998358553739451,0.00000369996549062574
sample_115,0.998051998200624,0.000378912058281812,0.00153529409278478,0.0000337956483098134
sample_116,0.000435933408505329,0.00018005853417199,0.999383619687427,0.000000388369895333536
sample_117,0.000361861069196961,0.000000248659249171512,0.0000694956375486305,0.999568394634005
sample_118,0.99959621264283,0.000263761417962177,0.000138249494774172,0.00000177644443352487
sample_119,0.999600769293873,0.000112784754137544,0.000274821216131473,0.0000116247358583059
sample_120,0.000550503021214284,0.000536643249739535,0.998912517047983,0.000000336681063538249
sample_121,0.0026824669770718,0.000256313984408917,0.997056802052825,0.00000441698569452648
sample_122,0.00571678372284624,0.99411545692305,0.00016766460712637,0.0000000947469775784507
sample_123,0.998782544883432,0.00109262908965372,0.00012407919286196,0.00000074683405275066
sample_124,0.000941875642456167,0.997999780027819,0.00105824288321654,0.00000010144650819147
sample_125,0.000620732219446363,0.000136143913449995,0.999242366513466,0.000000757353638064355
sample_126,0.998939471674711,0.000949361005324919,0.000110494565405811,0.000000672754558594079
sample_127,0.0387723838803688,0.00135575543966794,0.959808296712538,0.0000635639674248959
sample_128,0.00503173082056858,0.951728830405028,0.0432386826383838,0.000000756136019434529
sample_129,0.000490663403950589,0.000157884943422911,0.999350959201476,0.000000492451150171928
sample_130,0.00900496629807684,0.990539595111058,0.00045524666386028,0.000000191927005238908
sample_131,0.0163071935136816,0.92609498781365,0.0575958805516788,0.00000193812098924696
sample_132,0.999410002279467,0.000335784939955737,0.00025096492018094,0.00000324786039627696
sample_133,0.00145531222419377,0.00107125259503589,0.997472546336535,0.000000888844235344763
sample_134,0.979109708745701,0.0204640059957821,0.000425102731375639,0.00000118252714130946
sample_135,0.000834679949586743,0.00143222485040434,0.99773268084729,0.000000414352719352982
sample_136,0.998843244144343,0.00104676692909108,0.000109342702413822,0.000000646224151747219
sample_137,0.996622906270986,0.0027446875131769,0.000629336449026379,0.00000306976681075883
sample_138,0.999649158402812,0.000201070228143205,0.000147403392864546,0.0000023679761800908
sample_139,0.000698150732332055,0.000121996703176134,0.999178846438529,0.00000100612596280548
sample_140,0.00179431882744468,0.000831951325662798,0.997372457864545,0.00000127198234788985
sample_141,0.000269992587698978,0.000000264739879681368,0.0000815756162295465,0.999648167056192
sample_142,0.000456953692667522,0.000196620420576078,0.999346028404707,0.000000397482048873323
sample_143,0.00220955070358897,0.997566352759289,0.000224022061944721,0.000000074475177124138
sample_144,0.00852029042393732,0.991316754637961,0.000162846905506878,0.000000108032594825792
sample_145,0.628797363931828,0.369764806460177,0.00143580608136332,0.00000202352663139108
sample_146,0.0010991231323804,0.00000107973439048979,0.00066199443017697,0.998237802703052
sample_147,0.00339646596446675,0.996434928722261,0.000168520756284393,0.0000000845569880285818
sample_148,0.000605202702293252,0.000000380733191245917,0.000102439296961744,0.999291977267554
sample_149,0.00114970250291057,0.0000980807294061267,0.998749352711961,0.00000286405572225642
sample_150,0.000598937652805477,0.00314700472236225,0.996253843300643,0.000000214324189830863
sample_151,0.016894729995194,0.00350725292876679,0.979587150954504,0.0000108661215349785
sample_152,0.00167548433863218,0.997846729065641,0.000477668944756496,0.000000117650970643594
sample_153,0.971478007929476,0.0187805566249717,0.00972295165774444,0.0000184837878077576
sample_154,0.000156101215576418,0.000000149952208907391,0.0000729220312480968,0.999770826800967
sample_155,0.995533514420085,0.00242253692515525,0.00203308572807644,0.0000108629266832239
sample_156,0.984880170642874,0.000602339108297711,0.0140264079502904,0.000491082298538183
sample_157,0.000870132945902923,0.000291648008764765,0.998837425152741,0.00000079389259095339
sample_158,0.00607995805350615,0.993084521851478,0.000835304247861492,0.000000215847154588249
sample_159,0.99906240546988,0.000420791303750514,0.000509957578537437,0.00000684564783223129
sample_160,0.00144670899025009,0.000217103802489943,0.99833423671215,0.00000195049511011506
sample_161,0.00818686915154633,0.991527005121997,0.000285981958788883,0.000000143767667394131
sample_162,0.00113758781900779,0.994253567653303,0.00460868381382627,0.000000160713863235519
sample_163,0.00650349692707116,0.000263179380655325,0.99321446324972,0.0000188604425538419
sample_164,0.00208712672450146,0.000137298744010325,0.997770370881,0.00000520365048871691
sample_165,0.00147720654549262,0.99817080981705,0.000351908108766894,0.0000000755286907761473
sample_166,0.00149326900074718,0.998253719665459,0.000252942759181969,0.0000000685746118466423
sample_167,0.000394211177427916,0.000000390693083209152,0.000113769426912363,0.999491628702576
sample_168,0.000984447096959935,0.99801472490832,0.00100072261106331,0.00000010538365643324
sample_169,0.989827105159097,0.000703596457311396,0.0092702265468255,0.000199071836766629
sample_170,0.00211582948003649,0.997084004680887,0.000800042354546523,0.000000123484529799746
sample_171,0.000466913251945575,0.000380855910962701,0.999151922723538,0.000000308113553816427
sample_172,0.000539854661980937,0.000545625147769207,0.998914193721769,0.00000032646848084457
sample_173,0.00101889634083684,0.99840671359682,0.00057430536888248,0.0000000846934609380522
sample_174,0.00166326061370397,0.998100278648769,0.000236391834711768,0.000000068902815410614
sample_175,0.00489791906569714,0.994856892808925,0.000245080647263841,0.000000107478114093958
sample_176,0.000381170073170705,0.000261853418681633,0.999356707848871,0.000000268659276932767
sample_177,0.00128796554010987,0.000702295210947319,0.99800884402418,0.000000895224763135865
sample_178,0.000978446193718464,0.998238092844812,0.000783374440126537,0.0000000865213429330524
sample_179,0.00183918938826658,0.997773308315761,0.000387391423126413,0.000000110872845594112
sample_180,0.999653381532869,0.000124714443490071,0.000215186703470837,0.00000671732017014278
sample_181,0.0157563682150623,0.00468934081393755,0.97954550087208,0.00000879009891991991
sample_182,0.00464712258655498,0.000194698040328661,0.995143480458073,0.0000146989150434487
sample_183,0.00286142630847021,0.96264188980659,0.0344962089504268,0.000000474934512799357
sample_184,0.0010541303548709,0.998466704202841,0.000479089362771778,0.0000000760795160449604
sample_185,0.00105758960380964,0.000841876614570775,0.998099880883091,0.000000652898528284407
sample_186,0.993661704325176,0.00553742479113425,0.000797842727591257,0.00000302815609876611
sample_187,0.0090548402290628,0.00442702377058571,0.986513410604072,0.00000472539627922395
sample_188,0.00391738178950013,0.00042475668192372,0.995652531931409,0.00000532959716719217
sample_189,0.00142920491526791,0.998166798142406,0.000403901790699463,0.0000000951516268669295
sample_190,0.000505097462432189,0.000547964431973435,0.998946638794463,0.000000299311131880893
sample_191,0.0333637831064198,0.966284801107452,0.000351140679617119,0.000000275106511283095
sample_192,0.988673343337813,0.0107592265226318,0.000565630646306585,0.00000179949324865164
sample_193,0.000168609736022412,0.000000145169814014358,0.0000645843224671932,0.999766660771696
sample_194,0.978103062861881,0.000578578704390411,0.0203105972043659,0.00100776122936259
sample_195,0.00184438170299812,0.991228301508498,0.006927080362237,0.000000236426267067101
sample_196,0.0164385332550209,0.982597291943319,0.000963801095212527,0.000000373706447608224
sample_197,0.00138295317259146,0.000000804568465063072,0.000188388774043085,0.9984278534849
sample_198,0.00734727225149946,0.992499219545342,0.000153407914205695,0.000000100288952509747
sample_199,0.00983632725111862,0.989661988795133,0.000501474002551158,0.000000209951197624844
sample_200,0.000613806860777642,0.00373554045509041,0.995650430540605,0.000000222143526808435
sample_201,0.000221324656739718,0.00000021845316334159,0.0000701037091094932,0.999708353180987
sample_202,0.976628651886787,0.00142053519097033,0.0217206619576276,0.0002301509646156
sample_203,0.000517819351028009,0.000247700599069808,0.999234056531149,0.000000423518753125534
sample_204,0.000386051935487888,0.000230710157231057,0.999382948459835,0.000000289447445834916
sample_205,0.00214288461362756,0.997669239544427,0.000187804249610188,0.0000000715923349044923
sample_206,0.000264522370323254,0.000000233601462586729,0.000113594442996878,0.999621649585217
sample_207,0.00145656909610905,0.00000145225866282879,0.000921567253165789,0.997620411392062
sample_208,0.00122549776774628,0.997988255661101,0.000786128169232722,0.0000001184019200805
sample_209,0.00240886339973135,0.0000949506157977567,0.997484784994873,0.000011400989597372
sample_210,0.999672012367219,0.000134280781802497,0.000188677016093011,0.00000502983488604641
sample_211,0.000207671256661684,0.000000205404779144151,0.0000668318859731188,0.999725291452586
sample_212,0.00118380173774366,0.995740573907784,0.0030754796810007,0.000000144673471339708
sample_213,0.0018081424496757,0.0128083685251893,0.985382867581022,0.000000621444112976335
sample_214,0.999616603741021,0.000254082878260896,0.000127668634089032,0.00000164474662857223
sample_215,0.00015889275451419,0.000000154751109185736,0.0000761742525010463,0.999764778241876
sample_216,0.00287044208316123,0.996963022330018,0.00016645965161749,0.0000000759352030635516
sample_217,0.00110730670997267,0.998437125367243,0.000455486255000801,0.0000000816677836981309
sample_218,0.000939113332601163,0.000487745386677434,0.998572447958156,0.000000693322565145618
sample_219,0.000484133014480729,0.000615734002883451,0.998899860438287,0.000000272544348248258
sample_220,0.992413977852334,0.00664045296441024,0.000942215818629808,0.00000335336462609728
sample_221,0.0408279264386578,0.958226509316464,0.000945014365970031,0.00000054987890775052
sample_222,0.0164391515947014,0.975277171577301,0.00828267035410567,0.00000100647389162235
sample_223,0.000639735213420324,0.000110715478895465,0.999248633752338,0.000000915555346219496
sample_224,0.00237696060780578,0.00242035151441964,0.995201464931504,0.00000122294627072048
sample_225,0.95825343975772,0.0400320405105819,0.0017109075538694,0.00000361217782902508
sample_226,0.996181142522948,0.000385696673601667,0.00332721740836588,0.000105943395084085
sample_227,0.00024777874436152,0.000000189496653732331,0.0000757971777116296,0.999676234581273
sample_228,0.0232136230266949,0.000952567926864349,0.975793281083961,0.0000405279624798883
sample_229,0.00236614716002857,0.985151090182806,0.0124824367712046,0.000000325885960471194
sample_230,0.00260920383665155,0.996836512620326,0.000554165515064823,0.000000118027957758109
sample_231,0.0226177738576323,0.97676005646898,0.000621832408287482,0.000000337265099995652
sample_232,0.999634418535977,0.000122751071524668,0.000235045841982192,0.00000778455051603691
sample_233,0.00345706606375473,0.00188832633419478,0.994652535533387,0.00000207206866391374
sample_234,0.987223804850466,0.000376585784995436,0.0113929906049706,0.00100661875956808
sample_235,0.977495788134844,0.0220438549385268,0.000459103074256281,0.00000125385237322049
sample_236,0.999180980597919,0.000696891806851929,0.000121247570845297,0.00000088002438333234
sample_237,0.998738175693848,0.00115055265064448,0.000110644141859775,0.000000627513648063839
sample_238,0.999128104838867,0.000687595388599542,0.000182856401818433,0.00000144337071543589
sample_239,0.928924981402526,0.0472555678380881,0.0237929850612501,0.0000264656981356435
sample_240,0.000746841811900048,0.000173626324428359,0.999078678810534,0.00000085305313796875
sample_241,0.999182845476335,0.000585935928922715,0.0002291685178031,0.00000205007693954877
sample_242,0.000518014627496802,0.00211264490796468,0.997369138726847,0.000000201737691132209
sample_243,0.969129578826837,0.000701943159501601,0.0289905531170065,0.00117792489665519
sample_244,0.00100614572731775,0.00010202479402064,0.998889658523617,0.00000217095504421863
sample_245,0.977876443157826,0.00886801924773188,0.0132229331091625,0.0000326044852793575
sample_246,0.000226266835884703,0.000000215415152846391,0.000110201419576567,0.999663316329386
sample_247,0.997447195061577,0.00016298212711026,0.00212641057185691,0.000263412239456213
sample_248,0.999544866296374,0.000260948008792126,0.000191445330367358,0.00000274036446638042
sample_249,0.999639849038791,0.000136876537274014,0.000216741237437033,0.00000653318649804464
sample_250,0.000330453589068604,0.000000225274841532795,0.0000743294931733227,0.999594991642916
sample_251,0.99722371865027,0.000260640702440595,0.00239750711221015,0.000118133535078805
sample_252,0.00161796101994831,0.998045656002285,0.000336289828844597,0.0000000931489225835213
sample_253,0.0019175087110293,0.000145637771811486,0.997932619752176,0.00000423376498338401
sample_254,0.00570502963349079,0.994143989167309,0.000150889455195178,0.0000000917440050264937
sample_255,0.996334855172298,0.000181435155483831,0.00304218780417512,0.000441521868042836
sample_256,0.990289947671302,0.0093234457612942,0.000385321773066723,0.00000128479433655555
sample_257,0.000233309705878565,0.0000001808840597591,0.0000732757750451115,0.999693233635016
sample_258,0.000566421796082623,0.00293654066096926,0.996496827439978,0.000000210102969906858
sample_259,0.000261103237516165,0.000000197658522699833,0.0000783688906343867,0.999660330213327
sample_260,0.999134805360425,0.000545013214834228,0.000317020623795454,0.00000316080094486423
sample_261,0.00329997914842383,0.99608399995629,0.000615882159193604,0.000000138736092265956
sample_262,0.999134169439482,0.000640365676459013,0.000223567177433985,0.00000189770662446168
sample_263,0.0280502033213009,0.00150812350247659,0.970405874222218,0.0000357989540041117
sample_264,0.9996143209296,0.000129671155546831,0.000248201118584968,0.00000780679626868756
sample_265,0.999025836507973,0.000536943288726455,0.000432555661150807,0.00000466454215012131
sample_266,0.00175519990901296,0.997985924968187,0.000258803047573399,0.0000000720752263200328
sample_267,0.999495028337005,0.00012190700529195,0.000367045062385235,0.0000160195953178055
sample_268,0.00194850176589026,0.997557284262195,0.000494080886394428,0.00000013308552084249
sample_269,0.000451578993667515,0.000000436042875863651,0.000122432210468012,0.999425552752989
sample_270,0.992258491840771,0.00753990424646021,0.000200911677292851,0.000000692235475524666
sample_271,0.985790318019756,0.009382434399684,0.00481397885468801,0.0000132687258716158
sample_272,0.0104249075656049,0.988148097526227,0.00142663083285235,0.000000364075316079946
sample_273,0.0016602960379971,0.000707046855148233,0.997631422602784,0.00000123450407082458
sample_274,0.992359341510428,0.000998477771862692,0.0065623133717363,0.0000798673459732002
sample_275,0.00251126405339198,0.000093956403000766,0.997381115716446,0.0000136638271615054
sample_276,0.00183311151586988,0.991023554374943,0.00714309655208649,0.000000237557101117333
sample_277,0.00126244793370516,0.000745774802506735,0.997990924945634,0.000000852318154400803
sample_278,0.015323797530526,0.947363857595312,0.0373107159179073,0.00000162895625473663
sample_279,0.00449274863444288,0.994828052039442,0.000679030464784472,0.000000168861330155214
sample_280,0.00037648493833455,0.00036815700837496,0.999255126448351,0.000000231604939371392
sample_281,0.000875155983764496,0.000518767411053776,0.998605459511493,0.000000617093688399889
sample_282,0.000129783069727537,0.000000123650397635563,0.0000575683293146498,0.99981252495056
sample_283,0.997954714273221,0.000198653906019987,0.00173685705772403,0.000109774763035139
sample_284,0.0135860168910137,0.000559464945709584,0.985825337646066,0.000029180517210889
sample_285,0.000421049526387104,0.000000282428192708462,0.0000775196898310996,0.999501148355589
sample_286,0.999606433158443,0.000123602180045188,0.000259960333367507,0.0000100043281444442
sample_287,0.999543272237876,0.000342894225328823,0.000112675333088096,0.00000115820370735778
sample_288,0.997214887676659,0.00237691201653086,0.000406143145831619,0.00000205716097863842
sample_289,0.0282039078879266,0.96267398369484,0.00912066123854006,0.0000014471786931639
sample_290,0.0015131024726841,0.997937957976039,0.000548849216623907,0.0000000903346531738094
sample_291,0.999305129636815,0.000146023002156283,0.000526551410783649,0.0000222959502448041
sample_292,0.0174819426937191,0.00225935656552731,0.980244422986273,0.0000142777544808881
sample_293,0.000428055194113882,0.000435505617681805,0.999136177878143,0.000000261310061425287
sample_294,0.0313068416981396,0.96807448960943,0.000618285549452396,0.000000383142977813167
sample_295,0.00020015421678422,0.000000200732875985899,0.0000664960177733142,0.999733149032567
sample_296,0.999639050846551,0.000234031826903991,0.000125189273979858,0.00000172805256465213
sample_297,0.999640046961752,0.000202779972037372,0.000154665270203238,0.00000250779600684712
sample_298,0.999429521075276,0.000390454482424328,0.000178119819900665,0.00000190462239928158
sample_299,0.992215963188573,0.00728518978072351,0.000497087458747455,0.00000175957195636237
sample_300,0.00103999448812938,0.00735901590785975,0.991600619423694,0.000000370180317431898
sample_301,0.00561479974142773,0.993027349105643,0.00135759356499682,0.000000257587932701696
sample_302,0.000634447850766083,0.00398578036970681,0.995379542344791,0.000000229434735508417
sample_303,0.00082726150678147,0.00010336983398612,0.999067919212217,0.00000144944701556856
sample_304,0.999655210798458,0.000175464718797441,0.000166190347791295,0.00000313413495356264
sample_305,0.00547117283275451,0.953133453366331,0.0413945777527491,0.000000796048165665355
sample_306,0.000349747838732656,0.00000034375436718599,0.000101543634581664,0.999548364772318
sample_307,0.866847078579339,0.132164025054724,0.000987077720482138,0.00000181864545572919
sample_308,0.00354864496430762,0.996283508954414,0.000167766468157378,0.0000000796131208593886
sample_309,0.00156391774718049,0.000388467734691408,0.99804608902486,0.00000152549326824961
sample_310,0.912611259707092,0.08359733700693,0.00378549793625037,0.00000590534972770111
sample_311,0.000170391071823301,0.000000146240970257333,0.0000649308641276325,0.999764531823079
sample_312,0.000446338593839004,0.000146334312294896,0.999406879388112,0.000000447705753728867
sample_313,0.00161352489868949,0.997285613462225,0.00110074066891524,0.000000120970170213445
sample_314,0.985213177280213,0.014410470020469,0.00037522314986676,0.00000112954945126228
sample_315,0.00143401555980689,0.000385678302611036,0.998178946334359,0.00000135980322260693
sample_316,0.00116433329108153,0.992013536705392,0.00682194714003066,0.000000182863496143321
sample_317,0.00137996028001497,0.99794687137237,0.000673046664786802,0.00000012168282851834
sample_318,0.00177296792352204,0.992919401706023,0.00530741659110827,0.000000213779347171674
sample_319,0.00199535513650552,0.000423773816028868,0.997578837007148,0.00000203404031749144
sample_320,0.00130909272264136,0.0022136695725814,0.996476611549852,0.000000626154925742265
sample_321,0.00362658529110212,0.959763571565665,0.0366092714660485,0.000000571677184417514
sample_322,0.000163520989407145,0.000000142904034661286,0.0000643410205758698,0.999771995085982
sample_323,0.784696293633331,0.214104676882419,0.00119706365126228,0.00000196583298793917
sample_324,0.00184056733154591,0.00344470005730933,0.994713905945974,0.000000826665170598304
sample_325,0.00620083456080443,0.925166720883916,0.0686314607021403,0.000000983853139250001
sample_326,0.0068278544782451,0.992897127374484,0.000274887424172614,0.000000130723098771129
sample_327,0.00115375267574002,0.997856127165215,0.000990021419322742,0.0000000987397226608523
sample_328,0.995383777384958,0.000197305659852363,0.00382935758054849,0.000589559374641003
sample_329,0.00074740272226726,0.000117446718496134,0.999133992068827,0.0000011584904090932
sample_330,0.00291346258947369,0.996918816468438,0.000167646149435999,0.0000000747926522846476
sample_331,0.0061561142363491,0.00114051925438144,0.992697993940186,0.00000537256908305169
sample_332,0.985792343313157,0.0133598649759381,0.000845305187695369,0.00000248652320914256
sample_333,0.993158058267565,0.00280298722163188,0.00401886945165283,0.0000200850591499103
sample_334,0.999492524213991,0.000399761156590874,0.000106724576023074,0.00000099005339481382
sample_335,0.00225056756072805,0.99732945156693,0.00041988318383045,0.0000000976885119096064
sample_336,0.00133470340050164,0.00239323110920179,0.996271438134559,0.000000627355737408318
sample_337,0.00125125124954507,0.998404996815746,0.000343680887281795,0.0000000710474271985015
sample_338,0.999626180008219,0.000117283424389564,0.00024718824440326,0.00000934832298783385
sample_339,0.000494441692410576,0.000162350691463737,0.999342719786633,0.000000487829492484607
